customerID,tenure,Contract,InternetService,MonthlyCharges,TotalCharges,PaymentMethod,TechSupport,OnlineSecurity,Churn,ChurnProbability,ChurnProbabilityPct,RiskLevel,RecommendedAction
9708-HPXWZ,5,Month-to-month,DSL,45.4,214.75,Credit card (automatic),Yes,No,No,0.4413741642303892,44.1,Medium,Review longer-term contract incentive | Review Online Security offer
6992-TKNYO,38,One year,DSL,69.0,2669.45,Credit card (automatic),Yes,No,No,0.06525746183246009,6.5,Low,Review Online Security offer
4468-YDOVK,5,Month-to-month,DSL,48.65,235.2,Bank transfer (automatic),Yes,No,No,0.2819384680030106,28.2,Low,Review longer-term contract incentive | Review Online Security offer
3754-DXMRT,2,Month-to-month,DSL,44.15,92.65,Electronic check,No,No,Yes,0.562593546817942,56.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
5792-JALQC,52,Two year,DSL,59.85,3103.25,Bank transfer (automatic),No,Yes,No,0.019314944521863095,1.9,Low,Review Tech Support offer
7130-VTEWQ,8,Month-to-month,Fiber optic,75.75,606.25,Electronic check,No,No,Yes,0.7477176803172754,74.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2200-DSAAL,68,Two year,DSL,80.65,5330.2,Electronic check,No,No,No,0.042433595156732035,4.2,Low,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
4302-ZYFEL,69,One year,No,20.55,1403.1,Credit card (automatic),No internet service,No internet service,No,0.0043171912331146966,0.4,Low,Standard customer engagement
9351-LZYGF,42,Month-to-month,DSL,66.4,2727.8,Credit card (automatic),Yes,Yes,No,0.0721674674216178,7.2,Low,Review longer-term contract incentive
4366-CTOUZ,50,Two year,Fiber optic,100.2,5038.45,Mailed check,Yes,No,No,0.08713675294677387,8.7,Low,Review Online Security offer
6121-VZNQB,1,Month-to-month,No,19.1,19.1,Mailed check,No internet service,No internet service,Yes,0.2609611913095118,26.1,Low,Review longer-term contract incentive
7903-CMPEY,1,Month-to-month,Fiber optic,80.3,80.3,Electronic check,No,Yes,Yes,0.7109504721425095,71.1,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
1518-OMDIK,33,Month-to-month,DSL,44.55,1462.6,Credit card (automatic),No,No,No,0.14962589392831244,15.0,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
6671-NGWON,7,Month-to-month,No,20.35,150.6,Mailed check,No internet service,No internet service,No,0.1565415270878221,15.7,Low,Review longer-term contract incentive
0595-ITUDF,64,Month-to-month,Fiber optic,91.8,5960.5,Electronic check,No,Yes,No,0.17404995937073675,17.4,Low,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
6996-KNSML,1,Month-to-month,Fiber optic,74.9,74.9,Electronic check,No,No,Yes,0.693400575203843,69.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
1955-IBMMB,59,Two year,No,20.2,1192.3,Bank transfer (automatic),No internet service,No internet service,No,0.0046167537481121125,0.5,Low,Standard customer engagement
0096-BXERS,6,Month-to-month,DSL,50.35,314.55,Electronic check,No,No,No,0.4519199964589264,45.2,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
3806-YAZOV,3,Month-to-month,No,18.8,56.0,Mailed check,No internet service,No internet service,No,0.18392622165237113,18.4,Low,Review longer-term contract incentive
7998-ZLXWN,15,Month-to-month,No,20.45,330.8,Credit card (automatic),No internet service,No internet service,No,0.1063617126874826,10.6,Low,Review longer-term contract incentive
6253-WRFHY,13,One year,DSL,64.75,877.35,Electronic check,No,No,No,0.31225878097730886,31.2,Medium,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9133-AYJZG,23,Month-to-month,Fiber optic,98.7,2249.1,Credit card (automatic),No,No,No,0.578234867575183,57.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
2675-OTVVJ,31,Month-to-month,Fiber optic,89.45,2807.65,Electronic check,No,Yes,No,0.45713599811408095,45.7,Medium,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
8680-CGLTP,29,One year,DSL,58.75,1696.2,Electronic check,Yes,Yes,No,0.06469402967330266,6.5,Low,Review automatic payment incentive
8430-TWCBX,49,One year,No,20.7,1032.05,Credit card (automatic),No internet service,No internet service,No,0.010388975549150163,1.0,Low,Standard customer engagement
5018-GWURO,56,Month-to-month,Fiber optic,85.6,4902.8,Bank transfer (automatic),No,No,No,0.3253731480729383,32.5,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
6741-QRLUP,63,Two year,DSL,80.3,4995.35,Credit card (automatic),Yes,Yes,No,0.01340457403172712,1.3,Low,Standard customer engagement
4737-HOBAX,63,Two year,DSL,79.8,5034.05,Credit card (automatic),Yes,No,No,0.020032110206220536,2.0,Low,Review Online Security offer
0537-QYZZN,24,Month-to-month,Fiber optic,79.85,1857.75,Electronic check,No,Yes,No,0.486867157086651,48.7,Medium,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
3340-QBBFM,36,One year,DSL,54.1,1992.85,Credit card (automatic),Yes,No,No,0.048096505491748785,4.8,Low,Review Online Security offer
1704-NRWYE,9,Month-to-month,Fiber optic,80.85,751.65,Electronic check,No,No,Yes,0.7345351799528497,73.5,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2592-SEIFQ,3,Month-to-month,DSL,24.75,66.95,Electronic check,No,No,Yes,0.5632924977989309,56.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8200-KLNYW,21,One year,DSL,80.9,1714.95,Mailed check,Yes,Yes,No,0.08658236655148549,8.7,Low,Standard customer engagement
3372-CDXFJ,13,One year,No,24.5,343.6,Bank transfer (automatic),No internet service,No internet service,No,0.07397065081220482,7.4,Low,Standard customer engagement
4781-ZXYGU,1,Month-to-month,No,20.15,20.15,Bank transfer (automatic),No internet service,No internet service,No,0.23864890990275522,23.9,Low,Review longer-term contract incentive
7632-YUTXB,25,One year,No,20.05,520.1,Mailed check,No internet service,No internet service,No,0.030986719176685218,3.1,Low,Standard customer engagement
2718-YSKCS,71,Two year,No,19.6,1387.45,Bank transfer (automatic),No internet service,No internet service,No,0.0020871308217975592,0.2,Low,Standard customer engagement
9896-UYMIE,66,One year,Fiber optic,114.3,7383.7,Bank transfer (automatic),Yes,Yes,No,0.11252197432688772,11.3,Low,Standard customer engagement
0853-NWIFK,45,One year,Fiber optic,100.3,4483.95,Electronic check,No,Yes,No,0.23121914433491683,23.1,Low,Review Tech Support offer | Review automatic payment incentive
8212-CRQXP,22,Month-to-month,Fiber optic,80.0,1706.45,Credit card (automatic),No,No,No,0.48503139675017426,48.5,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
6980-CDGFC,67,One year,No,20.85,1327.4,Bank transfer (automatic),No internet service,No internet service,No,0.006166850324923759,0.6,Low,Standard customer engagement
7691-XVTZH,68,Two year,Fiber optic,89.95,5974.3,Bank transfer (automatic),No,No,No,0.07483412162369045,7.5,Low,Review Tech Support offer | Review Online Security offer
2520-SGTTA,0,Two year,No,20.0,0.0,Mailed check,No internet service,No internet service,No,0.0552897882114047,5.5,Low,Standard customer engagement
7481-ATQQS,49,Month-to-month,Fiber optic,90.85,4515.85,Credit card (automatic),No,No,Yes,0.41286360297219693,41.3,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
2277-VWCNI,4,Month-to-month,DSL,48.75,179.85,Mailed check,No,No,No,0.43230004916415044,43.2,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
1088-CNNKB,63,One year,DSL,80.0,5040.2,Credit card (automatic),Yes,Yes,No,0.018590810062438626,1.9,Low,Standard customer engagement
8642-GVWRF,2,Month-to-month,Fiber optic,79.7,165.0,Bank transfer (automatic),No,No,Yes,0.49018437175684454,49.0,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
1930-BZLHI,21,One year,No,20.35,422.7,Mailed check,No internet service,No internet service,No,0.0592747204936429,5.9,Low,Standard customer engagement
3400-ESFUW,55,Two year,DSL,57.55,3046.4,Bank transfer (automatic),Yes,Yes,Yes,0.005109990618051482,0.5,Low,Standard customer engagement
5868-YTYKS,1,Month-to-month,No,20.25,20.25,Mailed check,No internet service,No internet service,No,0.22956020695250834,23.0,Low,Review longer-term contract incentive
3525-DVKFN,17,Two year,No,19.4,358.05,Mailed check,No internet service,No internet service,No,0.027521989750126413,2.8,Low,Standard customer engagement
1482-OXZSY,30,Month-to-month,Fiber optic,100.4,2936.25,Bank transfer (automatic),No,Yes,No,0.4895176452176505,49.0,Medium,Review longer-term contract incentive | Review Tech Support offer
0377-JBKKT,22,Month-to-month,DSL,57.95,1271.8,Mailed check,Yes,Yes,No,0.0957858715217862,9.6,Low,Review longer-term contract incentive
5778-BVOFB,9,Month-to-month,DSL,59.5,530.05,Bank transfer (automatic),Yes,No,No,0.3307441756424431,33.1,Medium,Review longer-term contract incentive | Review Online Security offer
3373-YZZYM,1,Month-to-month,No,19.2,19.2,Mailed check,No internet service,No internet service,No,0.17337626286137192,17.3,Low,Review longer-term contract incentive
2057-ZBLPD,21,Month-to-month,Fiber optic,86.5,1808.7,Electronic check,No,No,Yes,0.6653961753833932,66.5,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
0228-MAUWC,19,Month-to-month,DSL,59.55,1144.6,Electronic check,Yes,No,No,0.2394448001439493,23.9,Low,Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
5502-RLUYV,69,Month-to-month,Fiber optic,103.95,7446.9,Electronic check,No,No,Yes,0.3558025230751542,35.6,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
0023-HGHWL,1,Month-to-month,DSL,25.1,25.1,Electronic check,No,No,Yes,0.713952322523105,71.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
7663-YJHSN,72,Two year,Fiber optic,103.95,7556.9,Bank transfer (automatic),Yes,Yes,No,0.03799000048500323,3.8,Low,Standard customer engagement
4915-BFSXL,70,Two year,DSL,68.95,4858.7,Credit card (automatic),No,Yes,No,0.008722183796147804,0.9,Low,Review Tech Support offer
3086-RUCRN,66,Month-to-month,Fiber optic,103.1,6595.0,Bank transfer (automatic),Yes,Yes,No,0.1406636914173373,14.1,Low,Review longer-term contract incentive
5215-LNLDJ,7,Month-to-month,DSL,24.7,149.05,Electronic check,No,No,No,0.5640694196431927,56.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
7576-JMYWV,46,Month-to-month,Fiber optic,110.2,4972.1,Electronic check,Yes,Yes,No,0.37247194990972,37.2,Medium,Review longer-term contract incentive | Review automatic payment incentive
9039-RBEEE,39,Month-to-month,DSL,48.95,1880.85,Credit card (automatic),Yes,Yes,Yes,0.10828747839989615,10.8,Low,Review longer-term contract incentive
0257-KXZGU,32,Month-to-month,DSL,62.45,2045.55,Bank transfer (automatic),No,No,No,0.13592420846756378,13.6,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
1307-ATKGB,24,Month-to-month,Fiber optic,89.55,2187.15,Electronic check,No,No,No,0.5308349061366985,53.1,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8417-FMLZI,6,Month-to-month,Fiber optic,83.55,477.55,Credit card (automatic),No,No,Yes,0.5371150251263748,53.7,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
3714-XPXBW,37,Month-to-month,DSL,78.9,2976.95,Credit card (automatic),Yes,Yes,No,0.11279133432831485,11.3,Low,Review longer-term contract incentive
1850-AKQEP,8,Month-to-month,No,20.35,178.7,Mailed check,No internet service,No internet service,No,0.1288908930526442,12.9,Low,Review longer-term contract incentive
2824-DXNKN,72,Two year,DSL,71.45,5025.85,Bank transfer (automatic),No,Yes,No,0.012983538618868239,1.3,Low,Review Tech Support offer
5227-JSCFE,71,Two year,DSL,46.35,3353.4,Credit card (automatic),Yes,Yes,No,0.005283515186156657,0.5,Low,Standard customer engagement
0848-ZGQIJ,16,Month-to-month,Fiber optic,94.65,1461.15,Bank transfer (automatic),No,No,No,0.5810383746854174,58.1,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
3621-CHYVB,57,Month-to-month,DSL,49.9,2782.4,Bank transfer (automatic),Yes,Yes,No,0.06690010437600963,6.7,Low,Review longer-term contract incentive
8042-RNLKO,66,One year,No,25.45,1699.15,Bank transfer (automatic),No internet service,No internet service,No,0.006483188281492578,0.6,Low,Standard customer engagement
1792-UXAFY,17,Month-to-month,Fiber optic,89.15,1496.9,Electronic check,No,No,Yes,0.6327297200122868,63.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
5372-FBKBN,21,Month-to-month,No,20.75,452.2,Mailed check,No internet service,No internet service,No,0.07200584466978109,7.2,Low,Review longer-term contract incentive
0420-TXVSG,66,Two year,DSL,66.1,4428.45,Credit card (automatic),No,Yes,No,0.011136790184906757,1.1,Low,Review Tech Support offer
6217-TOWGS,17,Month-to-month,DSL,75.4,1322.55,Bank transfer (automatic),No,No,No,0.43281766077330175,43.3,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
0515-YPMCW,1,Month-to-month,Fiber optic,70.45,70.45,Mailed check,No,No,Yes,0.5826071132646717,58.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
